"num_employment","num_employment_lw","num_employment_hw","wages","num_residents","num_residents_hw","num_residents_lw","income","regionid","home_price"
549.399192265699,152.998603310619,396.40058895508,31867.8411654068,2924.84448493366,2560.67606677845,364.168418155202,44663.0696152374,403367,208874.75
29.1938210306437,5.03849894975203,24.1553220808917,32266.1384560961,211.600951435731,183.855183858705,27.7457675770255,47095.5658299773,403368,205796.75
15.373270082784,2.89478182863843,12.4784882541456,46941.7844636784,191.176942900124,173.808513209766,17.3684296903587,48180.3040869015,403369,278837.25
154.566103296002,58.1147379285473,96.4513653674552,31862.5529075158,537.559021812054,488.824043143097,48.7349786689569,48518.1720968088,403370,245774.58
189.414262243405,54.3157206807222,135.098541562683,33054.1610885189,696.226345564334,631.692898756315,64.5334468080199,47695.5842820749,403371,235067.92
78.7228459251352,20.1153843144952,58.60746161064,34379.5712378174,305.886803383642,279.291982252241,26.5948211314008,48212.3264354975,403372,242441
192.263320953956,78.7432191485862,113.52010180537,27533.0605236251,854.087606565388,759.017227391564,95.0703791738237,46966.3282635733,403373,272999.59
288.222565341841,99.4923663851807,188.730198956661,29323.7671845253,1396.41305207571,1263.85712975028,132.555922325432,47270.8787053375,403374,273467.41
295.814961072449,69.8670697442217,225.947891328227,32535.2605827896,1163.37647410432,1028.00198052945,135.374493574872,47335.4895939035,403375,251489.25
364.626702433874,67.3790118828495,297.247690551024,37551.3028747671,1635.7159878094,1360.35208211436,275.363905695044,46091.8281916235,403376,172712.67
147.996752739377,40.1976648537434,107.799087885634,27649.7245160772,1811.13332714436,1467.62394737971,343.509379764657,45186.2907477625,403377,121341.16
325.342190841351,119.918541482464,205.423649358888,27709.5380847956,2871.12314156431,2350.71286796131,520.410273603001,45246.1278752043,403378,167725.83
225.550457881479,63.96402824755,161.586429633929,27853.2561289107,1600.32310975168,1314.96033599069,285.362773760994,45963.6280540481,403379,150333
14.7901885724122,1.12855579398212,13.6616327784301,51398.9453056017,70.8371373100978,54.4586885937842,16.3784487163136,42765.3472632251,403380,71447.75
10.8869337707483,0.995211401302897,9.89172236944537,48916.8004682953,74.4469038446509,56.8687781721566,17.5781256724943,42691.2249541812,403381,57904
32.8833035933019,4.69823121921823,28.1850723740837,41478.9170832947,73.0953165607334,59.5548899990683,13.5404265616651,45204.2148789282,403382,150333
135.865769543892,19.4119425465587,116.453826997334,41478.9170832947,302.011974143662,246.066242610535,55.9457315331274,45204.2148789282,403383,141302
22.9464731798224,7.04783936894351,15.8986338108788,33396.3149748546,57.7986360087331,49.831859888316,7.96677612041711,45277.5783450345,403385,133598.25
1810.26101482503,200.768067589557,1609.49294723548,44203.6713097297,1969.63651426504,1573.82440246424,395.812111800803,44193.6068307108,403386,127808.442
201.5079979963,61.8916898603895,139.61630813591,33396.3149748546,507.567648316351,437.606173455733,69.9614748606177,45277.5783450345,403387,132641.04
627.230747738822,72.4449207367511,554.785827002071,45323.2885538882,1089.54492170903,899.79899329554,189.745928413485,43420.6400396592,403388,126289.81
44.9157714144222,13.7955466872963,31.1202247271259,33396.3149748546,113.135918652478,97.5416313591613,15.5942872933165,45277.5783450345,403389,133598.25
81.6802782039466,11.2555838845188,70.4246943194277,43337.4207539644,919.253294093586,773.367065942533,145.886228151053,44523.5296985216,403390,83135.4166666667
1749.59025134999,460.773386930182,1288.8168644198,37312.2019968486,1046.35469170036,848.672924501574,197.681767198784,44021.5197898175,403560,198672.58
